name,dataset,model,fitness,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),preprocess,inference,loss,postprocess,speed
202412201817_train_yolo11s-slimneck_sample_epochs500,sample,val_best,0.7061706018106793,0.9819887747215745,0.675524138153913,0.9683735217345114,0.9557211019596483,0.0753164291381836,1.6726185293758615,0.0007082434261546415,0.5436069825116325,2.2922501844518326
202412201817_train_yolo11s-slimneck_sample_epochs500,sample,val_last,0.6953279753031294,0.9802807320261434,0.6636665578894612,0.9713704061624803,0.9491333737744689,0.08325436536003561,1.5103915158440087,0.0007306828218347887,0.8559605654548196,2.450337129480699
202411301226_train_yolo11x-C3k2-WTConv_complete_epochs500,complete,val_best,0.7555717645732847,0.9819603460969033,0.7304174777373269,0.9580298219298494,0.9750131237308488,0.10773699068965123,7.487142608113532,0.0008248934780594207,0.8481189137247647,8.443823406006008
202411301226_train_yolo11x-C3k2-WTConv_complete_epochs500,complete,val_last,0.7270747759588444,0.9826577242741832,0.6986766705904734,0.9511132129841874,0.975738435032763,0.10421821380763739,56.47776502472351,0.0008510702137819462,0.811813521559221,57.39464783030415
202412072336_train_yolo11s-C3k2-RAB_sample_epochs500,sample,val_best,0.7111426744676251,0.9846958061821217,0.6807478820549032,0.9764514018448064,0.9576211204022822,0.09659318362965302,4.1656956953160895,0.0016829546760110295,1.1100320255055147,5.374003859127268
202412072336_train_yolo11s-C3k2-RAB_sample_epochs500,sample,val_last,0.6996226717135792,0.9871611057947898,0.6676739568156668,0.9715638530758941,0.9518805039250947,0.22388766793643725,2.693019193761489,0.0012594110825482536,1.5750913059010225,4.493257578681497
202412152151_train_yolo11l-FDPN-DASI_sample_epochs500,sample,val_best,0.7000767509611937,0.9821048437577746,0.6687402962060179,0.952648739728377,0.9743864527708385,0.23300647735595703,9.938792621388155,0.0006998286527745863,1.7688807319192326,11.941379659316118
202412152151_train_yolo11l-FDPN-DASI_sample_epochs500,sample,val_last,0.7147452720828675,0.9840709880113703,0.6848201925352561,0.9818574813867335,0.9692823528437831,0.3073720371021944,8.87751439038445,0.0007222680484547335,1.2814998626708984,10.467108558205997
202412171645_train_yolo11l-C3k2-RFAConv_sample_epochs500,sample,val_best,0.6974112481874428,0.9811486725147738,0.6658848677066282,0.9582762339525353,0.934611619869276,0.07771744447595934,12.312945197610295,0.0007208655862247243,0.5037714453304515,12.895154953002931
202412171645_train_yolo11l-C3k2-RFAConv_sample_epochs500,sample,val_last,0.6985298098150768,0.9821325079365076,0.6670183989126957,0.9783703067115673,0.9503595781423904,0.07674553815056295,12.319705065558939,0.0007306828218347887,0.7787171532126034,13.175898439743941
202412160656_train_yolo11s-FDPN-DASI_sample_epochs500,sample,val_best,0.7193693387995478,0.9874952961558938,0.6895775657599538,0.979158265968845,0.9699485882650856,0.0708622090956744,6.66672902948716,0.000660559710334329,0.47427065232220816,7.212522450615377
202412160656_train_yolo11s-FDPN-DASI_sample_epochs500,sample,val_last,0.7055187735447136,0.9841094012295692,0.6745642593575074,0.9710538956165321,0.9601478103407532,0.06807411418241613,6.389403343200684,0.0006998286527745863,0.47365076401654416,6.9318280500524185
202412052138_train_yolo11x-C3k2-LFE_sample_epochs500,sample,val_best,0.7160774264980714,0.985948775821879,0.6860917210176483,0.9691356277479172,0.962309037997961,0.06628316991469439,6.093489422517664,0.000769951764275046,0.7269620895385742,6.887504633735208
202412052138_train_yolo11x-C3k2-LFE_sample_epochs500,sample,val_last,0.7270861181039034,0.9857218717361964,0.6983488121447599,0.9824033460364431,0.9500765092726036,0.0892344643087948,6.153370352352367,0.0007461099063648897,0.46144233030431414,6.704793256871842
202411201408_train_yolo11s-C3k2-KAN_sample_epochs500,sample,val_best,0.7014231393231307,0.9816488088088084,0.670286953824722,0.9233868487268276,0.9629490826474778,0.8084717918844784,5.655269061817843,0.0017937491921817554,8.90043483060949,15.365969433503992
202411201408_train_yolo11s-C3k2-KAN_sample_epochs500,sample,val_last,0.7105032098658812,0.9901896137931032,0.6794269427628565,0.9728654651233699,0.9548540271708801,0.6211126551908605,3.3452062045826634,0.0017236260806812959,7.225415285895853,11.193457771750058
202412141814_train_yolo11s-ASF-P2_sample_epochs500,sample,val_best,0.7048841458782519,0.9824036482120334,0.6740486456189427,0.9814600611769481,0.945050679402302,0.29322960797478176,4.352296099943273,0.0007657443775850184,6.59938840305104,11.24567985534668
202412141814_train_yolo11s-ASF-P2_sample_epochs500,sample,val_last,0.7079363861190616,0.9881377777777776,0.676802898156982,0.9826989195651296,0.9626129026527727,0.286409434150247,3.8054326001335594,0.000719463123994715,6.809834872975069,10.90239637038287
202412092052_train_yolo11x-GlobalEdgeInformationTransfer1_sample_epochs500,sample,val_best,0.7048475385361291,0.9850750453961064,0.6737111488850205,0.9478511696524737,0.9504344273136581,0.3812299055211684,8.677876696867102,0.018715858459472656,1.477202247170841,10.555024708018584
202412092052_train_yolo11x-GlobalEdgeInformationTransfer1_sample_epochs500,sample,val_last,0.7133668445376312,0.9830579039891816,0.6834011712652367,0.9749367741741108,0.9560714334138087,0.35756055046530333,8.240593180936926,0.001152823953067555,0.7483257966883042,9.3476323520436
202412060907_train_yolo11n-C3k2-MutilScaleEdgeInformationSelect_sample_epochs500,sample,val_best,0.7131837049814836,0.9789180015129031,0.6836576720335482,0.9676929042932833,0.9429441714099854,0.3529857186710133,14.683775340809541,0.0017909442677217372,3.526467435500201,18.565019439248477
202412060907_train_yolo11n-C3k2-MutilScaleEdgeInformationSelect_sample_epochs500,sample,val_last,0.7020458349563005,0.9794148816662022,0.6712270519885336,0.9508709462495016,0.96458137343914,0.5219347336713005,13.107048763948328,0.0017334433162913604,3.61782242270077,17.24853936363669
202411201436_train_yolo11s-ReCalibrationFPN-P345_sample_epochs500,sample,val_best,0.7132902153933647,0.9838142554799696,0.6832319887170751,0.9444313114152834,0.9448466993777679,0.33472566043629365,8.730034267201143,0.0016464906580307905,4.443569744334502,13.509976162629968
202411201436_train_yolo11s-ReCalibrationFPN-P345_sample_epochs500,sample,val_last,0.7113848339337266,0.9833457989027813,0.681166948937165,0.9805764301241295,0.9671797166506697,0.2891891142901252,6.73214127035702,0.0017769196454216452,3.458628934972426,10.481736239264993
202412211433_train_yolo11x_sample_epochs500,sample,val_best,0.6990225194557776,0.987877894736842,0.6669274777578816,0.9583906979326026,0.9543688412293189,0.26025070863611555,8.253342965069939,0.001430511474609375,1.072060360628016,9.587084545808679
202412211433_train_yolo11x_sample_epochs500,sample,val_last,0.7181732282840031,0.9894977732702274,0.6880260566188671,0.9881265221308388,0.9650944688565342,0.24665243485394645,7.612945051754222,0.0014347188612994027,1.2670559041640337,9.128088109633502
202412032148_train_yolo11n-C3k2-LFE_sample_epochs500,sample,val_best,0.7003776415941229,0.97663714093952,0.6696821416668565,0.9494730426628462,0.9293972166020106,0.2830295001759248,4.115937737857594,0.0015455133774701286,2.5458574295043945,6.946370180915384
202412032148_train_yolo11n-C3k2-LFE_sample_epochs500,sample,val_last,0.6860889030354913,0.9731702325702324,0.6541909775316312,0.9531478746810421,0.9064056084188788,0.19133651957792394,2.090863620533663,0.0015805749332203586,2.026937989627614,4.310718704672421
202412151600_train_yolo11n-C3k2-ContextGuided_sample_epochs500,sample,val_best,0.7028653278630761,0.9851706409088145,0.6714980708579941,0.9699803963394548,0.9443404532160018,0.34401557024787455,2.226875810062184,0.0007292803596047793,3.2184081919053025,5.790028852574966
202412151600_train_yolo11n-C3k2-ContextGuided_sample_epochs500,sample,val_last,0.6969608344547639,0.9783109113650574,0.6656997147980646,0.960952822391991,0.9328449584415158,0.33011436462402344,1.6462157754337088,0.0007012311150045957,2.891839251798742,4.868870622971478
202411152142_train_yolo11n-C3k2-SCConv_complete_epochs500,complete,val_best,0.7517966314794617,0.9787679911203726,0.7265775915193605,0.9697076245451324,0.9696830491792954,0.35564953103262725,1.680921826629453,0.001232771977891017,0.6300971600841142,2.6679012897240852
202411152142_train_yolo11n-C3k2-SCConv_complete_epochs500,complete,val_last,0.7457241199805646,0.9802715003289977,0.7196632999418499,0.9682761481037854,0.9704628436759655,0.35721121623278246,1.547189452062268,0.0011186385096714736,0.6264975326194671,2.5320168394241893
202411252149_train_yolo11l-ReCalibrationFPN-P345_sample_epochs500,sample,val_best,0.73917240378574,0.9889480211640209,0.7114195574103754,0.9726906151269883,0.9719935598409513,0.26978885426240806,28.432759116677676,0.0011486165663775274,0.618882740245146,29.32257932775161
202411252149_train_yolo11l-ReCalibrationFPN-P345_sample_epochs500,sample,val_last,0.7265917818790996,0.9896278730158728,0.6973655495305692,0.968785522417527,0.988278131980875,0.4674939548268038,27.75680598090677,0.0010364195879767923,0.608214210061466,28.833550565383014
202412202020_train_yolo11n_sample_epochs500,sample,val_best,0.7002530591192102,0.9845770283449593,0.6686615069830159,0.9425970092516837,0.9754422709149414,0.23442576913272634,1.6158608829273897,0.0007026335772346049,1.9451421849867878,3.7961314706241387
202412202020_train_yolo11n_sample_epochs500,sample,val_last,0.6887599562038473,0.9838829969744827,0.6559685072293322,0.9703005150437234,0.9451135482220036,0.32873013440300436,1.0577846975887524,0.0007012311150045957,2.0958774230059456,3.4830934861127067
202411150408_train_yolo11l-C3k2-AdditiveBlock_sample_epochs500,sample,val_best,0.5626494976426664,0.889333430342102,0.5263512828982846,0.7833236815808696,0.7505804279590479,0.14447324416216684,11.442079263574938,0.0013113021850585938,1.3133609996122473,12.90122480953441
202411150408_train_yolo11l-C3k2-AdditiveBlock_sample_epochs500,sample,val_last,,,,,,,,,,
202412030553_train_yolo11m-FeaturePyramidSharedConv_sample_epochs500,sample,val_best,0.7302165149333032,0.9832335525222791,0.7021035107567503,0.9682846292465407,0.9648750455394176,0.09352319380816292,3.746907851275276,0.00147398780373966,1.5484136693617878,5.390318702248966
202412030553_train_yolo11m-FeaturePyramidSharedConv_sample_epochs500,sample,val_last,0.7099753069642654,0.9853568847609216,0.6793773538757479,0.9742958077862752,0.9385975172843181,0.09337593527401195,4.336352909312529,0.0015511232263901655,0.9554961148430319,5.386776082655963
202411280524_train_yolo11l-C3k2-WTConv_complete_epochs500,complete,val_best,0.7662737066366557,0.9865728278651665,0.7417960265001545,0.9631243785130781,0.9829160749168382,0.08370239659237456,3.2124094429387373,0.0005990919405526488,0.5358935417630086,3.8326044732346736
202411280524_train_yolo11l-C3k2-WTConv_complete_epochs500,complete,val_last,0.7257321082663626,0.9817770656852931,0.697282668553148,0.9667245848554162,0.9682051465762647,0.08664180472529429,3.5137522539663197,0.0006520255058641272,0.4907494768899142,4.091795561087392
202412120747_train_yolo11l-C3k2-IDWC_sample_epochs500,sample,val_best,0.7020804699646775,0.9855578942076152,0.6705829783821289,0.9784480734913976,0.962188239311722,0.4108092364142923,5.182785146376665,0.000755927141974954,2.0246014875524185,7.618951797485351
202412120747_train_yolo11l-C3k2-IDWC_sample_epochs500,sample,val_last,0.721819078809729,0.9873357471264365,0.6923172267745392,0.9746211276011355,0.9689955176326469,0.3512382507324219,5.197300630457261,0.0007727566887350643,2.387781704173369,7.937093342051787
202411220640_train_yolo11m-C3k2-WTConv_sample_epochs500,sample,val_best,0.7316252364132022,0.9851358324818129,0.7034573924055788,0.9692042448652587,0.9798634960285697,0.25820591870476217,16.376076025121353,0.0008372699513154871,0.5739730947157916,17.209092308493222
202411220640_train_yolo11m-C3k2-WTConv_sample_epochs500,sample,val_last,0.731223834074479,0.9941794871794869,0.7020065392850336,0.9824291285934047,0.9823345650232541,0.2500029171214384,15.920145371380976,0.0008695265826056985,0.69121893714456,16.862236752229578
202411290242_train_yolo11s-RSCD_sample_epochs500,sample,val_best,0.6877254621656547,0.9842562962962961,0.6547775917066945,0.9577951051195372,0.954023904842354,0.43214068693273205,2.761282640344956,0.0012467889224781709,5.920680831460392,9.11535094766056
202411290242_train_yolo11s-RSCD_sample_epochs500,sample,val_last,0.6814275581417935,0.9770871181657844,0.6485764959169055,0.959482263233778,0.964485728215714,0.7270742865169749,2.682754572700052,0.001621246337890625,4.8655958736644065,8.277045979219324
202411292106_train_yolo11m-C3k2-EIEM_sample_epochs500,sample,val_best,0.7377411956108756,0.9856682476943344,0.7101937453793801,0.9744303686661139,0.9579529864366909,0.9070957408231847,25.87874777176801,0.0011261771706973806,6.90000477959128,33.68697446935317
202411292106_train_yolo11m-C3k2-EIEM_sample_epochs500,sample,val_last,0.7200929224048275,0.9837113459104148,0.6908019864597622,0.9729672459810298,0.9648179822267939,1.3931723201976103,23.692543366376093,0.0011977027444278491,6.595541449154124,31.682454838472253
202412040736_train_yolo11l-C3k2-LFE_sample_epochs500,sample,val_best,0.7168101044484736,0.9847533785244128,0.6870386295511469,0.9693879925131159,0.9628730725066448,0.27430197771857767,6.901722795823041,0.0018512501436121324,3.4599206026862652,10.637796626371495
202412040736_train_yolo11l-C3k2-LFE_sample_epochs500,sample,val_last,0.7103211818507791,0.9867439607131416,0.679607539754961,0.9804365239344407,0.9600947918628949,0.3047858967500574,6.957080784965964,0.0018302132101619946,2.7103438096887924,9.974040704614975
202411092324_train_yolo11n_complete_epochs500,complete,val_best,0.7577301297300558,0.9827622087548737,0.732726565393965,0.9664782872802811,0.9726759016207057,0.08688247116812825,0.844353306902586,0.0005661716136329076,0.4603566189461961,1.3921585686305433
202411092324_train_yolo11n_complete_epochs500,complete,val_last,0.7356071088565943,0.977200884771303,0.7087633559771822,0.9681849680907976,0.9685410004984116,0.10959836688354939,1.093089943094555,0.0006429615392012027,0.5858241786631935,1.7891554501804992
202412182147_train_yolo11m-C3k2-Faster_sample_epochs500,sample,val_best,0.7019181523995551,0.9841557754092648,0.6705584165095874,0.9636269716317799,0.9671076628776343,0.16355795018813188,3.479177811566521,0.000769951764275046,1.840355817009421,5.4838615305283485
202412182147_train_yolo11m-C3k2-Faster_sample_epochs500,sample,val_last,0.711564854118773,0.9831353313840154,0.6813903566448571,0.973622282956874,0.9666594016875499,0.17804818994858684,3.5209192949182846,0.0007713542265050552,2.2706242168650905,5.970363055958467
202412202221_train_yolo11s_sample_epochs500,sample,val_best,0.7120311559573221,0.9854981196581194,0.6816459377683447,0.9788324626537493,0.9537718973468488,0.3927889992209042,1.942140915814568,0.0007362926707548254,2.198464730206658,4.5341309379128845
202412202221_train_yolo11s_sample_epochs500,sample,val_last,0.7008398893106322,0.9842857128453314,0.6693459089178879,0.9704460636386877,0.9624727293477856,0.251461477840648,1.4064255882711971,0.0007461099063648897,2.1709764704984775,3.8296096465166873
202412100607_train_yolo11m-GlobalEdgeInformationTransfer1_sample_epochs500,sample,val_best,0.7120264859946694,0.9815435612159569,0.6820801443034152,0.9341107555108202,0.9535702444559663,0.3689359216129079,4.805200240191291,0.0016619177425608916,1.4989544363582836,6.674752515905043
202412100607_train_yolo11m-GlobalEdgeInformationTransfer1_sample_epochs500,sample,val_last,0.7067574360935834,0.9834007017543857,0.6760192954646054,0.9784767124646757,0.9480892996612543,0.36340881796444163,3.9863376056446747,0.0014641705681295958,0.8354691898121552,5.186679783989401
202411290620_train_yolo11s-C3k2-EIEM_sample_epochs500,sample,val_best,0.7258026321047566,0.9864251082251079,0.6968445792024954,0.9759590087421349,0.9653953584770272,0.7490031859453986,11.477518081665039,0.0010672737570369946,7.699981857748592,19.927570399116068
202411290620_train_yolo11s-C3k2-EIEM_sample_epochs500,sample,val_last,0.7306344782446039,0.9885635897435895,0.70197568807805,0.9621536037597298,0.9751176568896978,0.8274471058565027,10.790924464955049,0.0010574565214269303,6.079903770895566,17.699332798228546
202412032001_train_yolo11m-C3k2-MutilScaleEdgeInformationSelect_sample_epochs500,sample,val_best,0.734124491474909,0.9899118128654968,0.7057036779870659,0.985034444969292,0.9823130157295943,0.2620879341574276,21.0234193240895,0.0008667216581456802,0.573876324821921,21.860250304726993
202412032001_train_yolo11m-C3k2-MutilScaleEdgeInformationSelect_sample_epochs500,sample,val_last,0.7332777313753747,0.9873555555555552,0.7050468620220213,0.9875262973677287,0.9829604947315379,0.2637666814467486,20.622051463407626,0.0008849536671357997,0.5817301133099725,21.468433211831485
202411160519_train_yolo11x_sample_epochs500,sample,val_best,0.7255044543862436,0.9872941981390255,0.6964167050803788,0.950247980689813,0.9690780124160057,0.2538148094626034,24.316005145802215,0.0009691014009363511,0.7492542266845703,25.320043283350326
202411160519_train_yolo11x_sample_epochs500,sample,val_last,0.7271021267276392,0.9923066666666663,0.6976349556233028,0.9878704690080912,0.9740335994952665,0.2546226277070887,24.262015959795782,0.001211727366727941,0.6486500010770909,25.16650031594669
202412220040_train_yolo11m_sample_epochs500,sample,val_best,0.7106418891162565,0.9872027028490765,0.6799129098126098,0.9829719673025097,0.9569999733073619,0.3349528593175552,2.8856754302978516,0.0014627681058995866,2.0038282170015225,5.225919274722829
202412220040_train_yolo11m_sample_epochs500,sample,val_last,0.703992838136769,0.9843429693486587,0.6728428235576702,0.9823230884857649,0.9601226925590745,0.2686430426204906,2.7346709195305317,0.0014487434835994944,1.8592287512386547,4.8639914568732765
202412162340_train_yolo11s-EIEStem_sample_epochs500,sample,val_best,0.7045835371579758,0.9830387784328959,0.6736440659052069,0.9798225978129377,0.9584920634920635,0.2150100820204791,2.935067345114315,0.0007166581995346967,1.5178442001342773,4.668638285468607
202412162340_train_yolo11s-EIEStem_sample_epochs500,sample,val_last,0.7031761630639555,0.9827096015791386,0.6721168921178239,0.9845941226326069,0.9577550233941464,0.20463606890510108,2.3656788994284237,0.0007615369908949909,1.8427273806403663,4.413803885964786
202412120709_train_yolo11m-GlobalEdgeInformationTransfer3_sample_epochs500,sample,val_best,0.7085526989419544,0.9830428235294114,0.6780537962100146,0.9670254330345617,0.9668194843781109,0.3900485880234662,7.221282229704015,0.059833246118882126,2.274739041047938,9.945903104894303
202412120709_train_yolo11m-GlobalEdgeInformationTransfer3_sample_epochs500,sample,val_last,0.7142245892530381,0.9862153679653678,0.6840033916183349,0.975772509025244,0.9550759742042347,0.4085470648372874,7.176302461063161,0.0008176354800953584,2.2410841549144074,9.826751316294951
202412190406_train_yolo11x-C3k2-Faster-EMA_sample_epochs500,sample,val_best,0.7128019522736269,0.9859173876698012,0.682455792785163,0.9671114723492668,0.9678510327958042,0.2901273615220014,10.648253384758444,0.000755927141974954,3.6960896323708927,14.635226305793314
202412190406_train_yolo11x-C3k2-Faster-EMA_sample_epochs500,sample,val_last,0.7149321606579304,0.9863573836891075,0.6847738025433552,0.9726467251551207,0.9660858418633258,0.1609942492316751,10.681193015154669,0.0007671468398150277,4.0295292349422684,14.872483646168428
202411151355_train_yolo11n-C3k2-AdditiveBlock_complete_epochs500,complete,val_best,0.7539385223686045,0.9804908489521124,0.7287660416371036,0.9686617531863547,0.9688096776661028,0.14261854246004943,2.2075136357560354,0.0014971497575151948,1.0270929539580707,3.3787222819316707
202411151355_train_yolo11n-C3k2-AdditiveBlock_complete_epochs500,complete,val_last,0.7338580755110662,0.9764166523580771,0.7069071225280649,0.9701353738514287,0.9642725462474169,0.13779245153830869,2.058400942461334,0.0006298369154732883,1.1071544639095483,3.303977694824664
202411291223_train_yolo11m-LADH_sample_epochs500,sample,val_best,0.7294195260574987,0.9894066666666663,0.7005320659898133,0.9769709271148131,0.9727234413389705,0.33172719618853397,4.561648649327895,0.0013968523810891542,10.254792606129365,15.149565304026883
202411291223_train_yolo11m-LADH_sample_epochs500,sample,val_last,0.7165657053791038,0.9866822222222219,0.6865527590632018,0.9805743541210301,0.9768047854487746,0.5057166604434742,4.806672825532801,0.0013744129854090074,7.253557093003217,12.567320991964902
202412100738_train_yolo11l-C3k2-EMSCP_sample_epochs500,sample,val_best,0.6956733619133044,0.9839720230727124,0.6636401773400369,0.9692008873075787,0.9602015403578172,0.10000958162195543,6.126431857838351,0.0014557557947495402,0.9568929672241211,7.184790162479176
202412100738_train_yolo11l-C3k2-EMSCP_sample_epochs500,sample,val_last,0.699361823136931,0.9829055555555554,0.667856963979306,0.9810895842697192,0.9613446679212573,0.08957386016845703,4.382153118357938,0.0010672737570369946,0.7680696599623736,5.240863912245806
202412141350_train_yolo11x-FDPN_sample_epochs500,sample,val_best,0.714560816232451,0.9869562393162391,0.6842946581120302,0.9664604006177477,0.9628653096121418,0.2255551955279182,10.643041835111731,0.000799403471105239,1.2581011828254252,12.12749761693618
202412141350_train_yolo11x-FDPN_sample_epochs500,sample,val_last,0.7242377470121695,0.9860267017543857,0.6951500853741455,0.974987918728742,0.9513361593948753,0.269464885487276,10.01894193537095,0.000762939453125,1.1118888854980469,11.401058645809398
202412080301_train_yolo11m-C3k2-RAB_sample_epochs500,sample,val_best,0.7090544267258276,0.9844046435175792,0.6784599581934108,0.9359782641864499,0.9699099969242221,0.09219786700080422,5.021342109231387,0.001489414888269761,1.2561741997213924,6.371203590841853
202412080301_train_yolo11m-C3k2-RAB_sample_epochs500,sample,val_last,0.7149832005980309,0.9837439426523296,0.685120895925331,0.9671724346484556,0.9606406156648093,0.09898578419404871,4.538069051854751,0.0016394783468807446,1.8004291197832893,6.4391234341789705
202411152137_train_yolo11x-C3k2-AdditiveBlock_sample_epochs500,sample,val_best,0.7195512151797304,0.9892821635875716,0.6895811098010814,0.9811736895344786,0.9678248844505466,0.4409439423504998,15.80821486080394,0.0015945995555204503,1.2492993298698873,17.50005273257985
202411152137_train_yolo11x-C3k2-AdditiveBlock_sample_epochs500,sample,val_last,0.7149183151539613,0.9866204424796103,0.6847291898955558,0.9828898582120615,0.9640232435980113,0.4214286804199219,13.153530569637523,0.0015272813684800092,1.7803865320542278,15.356873063480153
202412130852_train_yolo11n-inceptionnext_sample_epochs500,sample,val_best,0.7004326364978226,0.9841012091503265,0.6689139062031,0.9646769185309744,0.9523463126671613,0.17658121445599725,5.5096724454094375,0.0007615369908949909,1.4463410657994888,7.133356262655819
202412130852_train_yolo11n-inceptionnext_sample_epochs500,sample,val_last,0.6973278140481226,0.9865226090458791,0.6651950590483718,0.9451982453641098,0.958792072603594,0.21686694201301127,5.04769437453326,0.0008344650268554688,2.1442595650168026,7.409655346589929
202412122059_train_yolo11m-C3k2-IDWB_sample_epochs500,sample,val_best,0.7067463213519166,0.9904609841269838,0.6752224699324647,0.9735809658467363,0.9662118541975183,0.21282644832835476,3.984578918008243,0.000762939453125,2.0030764972462376,6.20124480303596
202412122059_train_yolo11m-C3k2-IDWB_sample_epochs500,sample,val_last,0.7086888095691629,0.9894890708574576,0.6774887805371301,0.9773125253629479,0.9413594428628744,0.15570696662454045,3.5956382751464844,0.0008190379423253676,2.834376166848575,6.586540446561925
202412060039_train_yolo11l-C2BRA_sample_epochs500,sample,val_best,0.7043498158986963,0.9853091883289121,0.6731321078508945,0.9789405396087396,0.9617976919815513,0.10242882896872128,8.41046641854679,0.0018007615033318015,1.5149789697983684,10.029674978817212
202412060039_train_yolo11l-C2BRA_sample_epochs500,sample,val_last,0.699902872938443,0.9846470688788332,0.6682646289450663,0.9776857645366324,0.95767794412941,0.12562835917753332,5.76479294720818,0.0015903921688304229,0.9255619610057157,6.817573659560259
202412071509_train_yolo11x-C3k2-MutilScaleEdgeInformationSelect_sample_epochs500,sample,val_best,0.700016086484472,0.9803805641318847,0.6688644778569818,0.9676144568054373,0.9531159427907817,0.1302017885095933,21.61262596354765,0.0013547785141888788,1.53047898236443,23.27466151293586
202412071509_train_yolo11x-C3k2-MutilScaleEdgeInformationSelect_sample_epochs500,sample,val_last,,,,,,,,,,
202411092149_train_yolo11n_sample_epochs500,sample,val_best,0.7087853021120113,0.9856799740259738,0.6780192274549044,0.9661261667331834,0.9598969518477193,0.15004943398868337,3.1760089537676643,0.0007475123685948989,1.1027069652781767,4.429512865403119
202411092149_train_yolo11n_sample_epochs500,sample,val_last,0.6999187019988461,0.9855806607715744,0.6681784843574318,0.9697595391706739,0.9520828088345116,0.10018348693847656,1.0756773107192097,0.0008835512049057905,1.3930306715123792,2.569775020374971
202412100234_train_yolo11m-C3k2-EMSCP_sample_epochs500,sample,val_best,0.6987931795775102,0.9827596817669594,0.6672413460009047,0.9810431975066425,0.9580266680475339,0.20408490124870748,5.144614331862506,0.0017348457785213694,2.682971954345703,8.033406033235439
202412100234_train_yolo11m-C3k2-EMSCP_sample_epochs500,sample,val_last,0.7123550277665693,0.9845090610500608,0.6821156907350703,0.982524917918571,0.9587743014885818,0.2670821021584904,4.071371695574593,0.0013589859008789062,2.128265885745778,6.468078669379739
202412210124_train_yolo11x-slimneck_sample_epochs500,sample,val_best,0.7139480654584476,0.9842040004440004,0.6839196282378306,0.9851267159623202,0.9472896412373149,0.40393296410055723,8.582913174348718,0.006367178524241728,2.3787161883185894,11.371929505292107
202412210124_train_yolo11x-slimneck_sample_epochs500,sample,val_last,0.7124440547674649,0.9815123540867278,0.6825475770653245,0.9833473421578468,0.9464343772904474,0.38032251245835247,8.855466281666477,0.000799403471105239,1.840801799998564,11.0773899975945
202412040034_train_yolo11s-C3k2-LFE_sample_epochs500,sample,val_best,0.7220326116348457,0.9877234188034184,0.6925114108383376,0.9698809617509132,0.9455436702216553,0.24888515472412112,3.5189544453340416,0.001380022834329044,3.1445769702686985,6.913796593161191
202412040034_train_yolo11s-C3k2-LFE_sample_epochs500,sample,val_last,0.6998797425935952,0.9835833159552512,0.668357123331189,0.9802371535022717,0.9600890589409202,0.2920851987950942,3.9077071582569793,0.0019185683306525735,1.9725182477165673,6.1742291730992935
202412152136_train_yolo11m-C3k2-ContextGuided_sample_epochs500,sample,val_best,0.710301389337698,0.988776174476864,0.6793597465444573,0.9786592439188999,0.9677690207421498,0.26396723354563995,4.071333829094382,0.0008386724135454963,3.6617826013004082,7.997922336353975
202412152136_train_yolo11m-C3k2-ContextGuided_sample_epochs500,sample,val_last,0.7135267284463164,0.9877184615384613,0.6830609803249669,0.9757107348687215,0.9573032260945722,0.08768474354463464,2.4758058435776653,0.000762939453125,0.5521914538215188,3.1164449803969436
202411112149_train_rtdetr-x_sample_epochs500,sample,val_best,0.6936361653763166,0.9792206931159745,0.6619045511830213,0.9827641540655836,0.9697794906758553,0.10571059058694278,11.706221804899327,0.0006339129279641543,0.487211171318503,12.299777479732738
202411112149_train_rtdetr-x_sample_epochs500,sample,val_last,0.6848321168698882,0.9712152390289762,0.6530117699633229,0.9810322490779166,0.9545365865118868,0.1072532990399529,11.157772120307474,0.0006142784567440257,0.31244053560144763,11.57808023340562
202412220726_train_yolo11n_sample_epochs500,sample,val_best,0.7016698468718507,0.9846664713064711,0.6702257774902263,0.9606317072483329,0.9703178727168125,0.5468452678007237,2.0946053897633274,0.001328131731818704,2.3438972585341507,4.98667604783002
202412220726_train_yolo11n_sample_epochs500,sample,val_last,0.7020032004041763,0.9822359124872331,0.6708662323949477,0.9525220699374394,0.9684163555247672,0.6770989474128274,1.6933609457576975,0.001371608060948989,2.4924698997946346,4.8643014010261085
202412122354_train_yolo11l-C3k2-MSBlock_sample_epochs500,sample,val_best,0.004764557872525394,0.01145098390555737,0.004021621646632952,0.6522474448810945,0.009047619047619049,0.3482397864846622,7.560100274927476,0.0010981279260971965,6.331606472239775,14.241044661578009
202412122354_train_yolo11l-C3k2-MSBlock_sample_epochs500,sample,val_last,0.0007257436218754361,0.0024309388561084768,0.0005362774847384315,0.08117543358512187,0.017037037037037035,0.33070900860954733,7.090238963856417,0.0007348902085248162,6.626448911779067,14.048131774453557
202412190139_train_yolo11l-C3k2-ODConv_sample_epochs500,sample,val_best,0.7003700398941857,0.9827550303011747,0.6689939298489647,0.9671207506605846,0.9641798529397896,0.22998136632582722,7.099192282732795,0.0007727566887350643,3.7602438646204335,11.09019027036779
202412190139_train_yolo11l-C3k2-ODConv_sample_epochs500,sample,val_last,0.7015585582897654,0.9827768781212605,0.6703120783084882,0.9767197275990765,0.9438497347569633,0.29297996969784007,7.044329362757066,0.0007152557373046875,4.073674538556268,11.411699126748477
